model,strain,mean_gen,sd_gen,strain_label
WH-informed,non-SGTF,3.95072,2.18288,Delta
WH-informed,non-SGTF,3.96987,2.37607,Delta
WH-informed,non-SGTF,3.9118,2.17202,Delta
WH-informed,non-SGTF,4.01646,2.30766,Delta
WH-informed,non-SGTF,4.12691,2.03266,Delta
WH-informed,non-SGTF,3.92828,2.11825,Delta
WH-informed,non-SGTF,4.01827,2.26306,Delta
WH-informed,non-SGTF,3.8856,2.07434,Delta
WH-informed,non-SGTF,3.96277,2.13547,Delta
WH-informed,non-SGTF,3.87446,2.12925,Delta
WH-informed,non-SGTF,4.07939,2.29509,Delta
WH-informed,non-SGTF,4.05391,2.166,Delta
WH-informed,non-SGTF,4.06109,2.25651,Delta
WH-informed,non-SGTF,3.93094,2.25762,Delta
WH-informed,non-SGTF,4.01808,2.2222,Delta
WH-informed,non-SGTF,3.94834,2.14238,Delta
WH-informed,non-SGTF,4.05738,2.27176,Delta
WH-informed,non-SGTF,3.87419,2.1873,Delta
WH-informed,non-SGTF,4.13494,2.31457,Delta
WH-informed,non-SGTF,4.08089,2.31084,Delta
WH-informed,non-SGTF,4.1633,2.48754,Delta
WH-informed,non-SGTF,3.91072,2.299,Delta
WH-informed,non-SGTF,3.97665,2.36167,Delta
WH-informed,non-SGTF,4.07574,2.42666,Delta
WH-informed,non-SGTF,3.93878,2.34932,Delta
WH-informed,non-SGTF,3.9925,2.34363,Delta
WH-informed,non-SGTF,3.91569,2.28448,Delta
WH-informed,non-SGTF,4.07031,2.29713,Delta
WH-informed,non-SGTF,3.98174,2.1688,Delta
WH-informed,non-SGTF,3.95548,2.25146,Delta
WH-informed,non-SGTF,3.90821,2.18987,Delta
WH-informed,non-SGTF,3.81074,2.16099,Delta
WH-informed,non-SGTF,3.91014,2.23263,Delta
WH-informed,non-SGTF,4.00656,2.266,Delta
WH-informed,non-SGTF,3.98896,2.26169,Delta
WH-informed,non-SGTF,4.07275,2.30627,Delta
WH-informed,non-SGTF,3.95416,2.13821,Delta
WH-informed,non-SGTF,4.04092,2.26096,Delta
WH-informed,non-SGTF,3.86371,2.18212,Delta
WH-informed,non-SGTF,3.90865,2.22931,Delta
WH-informed,non-SGTF,4.17108,2.30728,Delta
WH-informed,non-SGTF,3.95245,2.17735,Delta
WH-informed,non-SGTF,4.05818,2.21949,Delta
WH-informed,non-SGTF,3.96139,2.12401,Delta
WH-informed,non-SGTF,3.96199,2.31307,Delta
WH-informed,non-SGTF,4.05316,2.12052,Delta
WH-informed,non-SGTF,4.04597,2.27543,Delta
WH-informed,non-SGTF,4.0186,2.37256,Delta
WH-informed,non-SGTF,4.21443,2.49043,Delta
WH-informed,non-SGTF,3.99949,2.13422,Delta
WH-informed,non-SGTF,4.02698,2.15134,Delta
WH-informed,non-SGTF,4.05482,2.20208,Delta
WH-informed,non-SGTF,3.96022,2.08071,Delta
WH-informed,non-SGTF,3.98051,2.3794400000000002,Delta
WH-informed,non-SGTF,4.0765,2.28764,Delta
WH-informed,non-SGTF,3.95354,2.16537,Delta
WH-informed,non-SGTF,4.02891,2.17726,Delta
WH-informed,non-SGTF,4.05261,2.07028,Delta
WH-informed,non-SGTF,4.16325,2.32995,Delta
WH-informed,non-SGTF,3.84667,2.10302,Delta
WH-informed,non-SGTF,3.96362,2.07096,Delta
WH-informed,non-SGTF,3.88077,2.36953,Delta
WH-informed,non-SGTF,4.09043,2.14816,Delta
WH-informed,non-SGTF,3.97781,2.15831,Delta
WH-informed,non-SGTF,3.86417,2.19483,Delta
WH-informed,non-SGTF,4.14547,2.24945,Delta
WH-informed,non-SGTF,3.87289,2.19028,Delta
WH-informed,non-SGTF,4.06421,2.33127,Delta
WH-informed,non-SGTF,4.08811,2.33795,Delta
WH-informed,non-SGTF,4.03835,2.22857,Delta
WH-informed,non-SGTF,3.98998,2.27822,Delta
WH-informed,non-SGTF,3.9938,2.1425,Delta
WH-informed,non-SGTF,3.95314,2.08453,Delta
WH-informed,non-SGTF,3.99644,2.28257,Delta
WH-informed,non-SGTF,4.00468,2.09578,Delta
WH-informed,non-SGTF,3.91392,2.17615,Delta
WH-informed,non-SGTF,4.01902,2.22675,Delta
WH-informed,non-SGTF,3.98291,2.15105,Delta
WH-informed,non-SGTF,3.99884,2.1005,Delta
WH-informed,non-SGTF,3.97201,2.13823,Delta
WH-informed,non-SGTF,3.99491,2.17069,Delta
WH-informed,non-SGTF,3.93172,2.28489,Delta
WH-informed,non-SGTF,4.19017,2.31708,Delta
WH-informed,non-SGTF,4.06815,2.24129,Delta
WH-informed,non-SGTF,3.96856,2.21035,Delta
WH-informed,non-SGTF,3.99454,2.148,Delta
WH-informed,non-SGTF,4.00896,2.42583,Delta
WH-informed,non-SGTF,4.02827,2.37277,Delta
WH-informed,non-SGTF,4.08311,2.17642,Delta
WH-informed,non-SGTF,3.98574,2.40131,Delta
WH-informed,non-SGTF,4.09232,2.24987,Delta
WH-informed,non-SGTF,3.93045,2.31163,Delta
WH-informed,non-SGTF,3.89883,2.18537,Delta
WH-informed,non-SGTF,3.85419,2.2009,Delta
WH-informed,non-SGTF,3.90239,2.2916,Delta
WH-informed,non-SGTF,3.95319,2.22873,Delta
WH-informed,non-SGTF,4.02753,2.1633,Delta
WH-informed,non-SGTF,4.05925,2.35378,Delta
WH-informed,non-SGTF,3.94658,2.08905,Delta
WH-informed,non-SGTF,3.86663,2.05822,Delta
WH-informed,non-SGTF,4.12722,2.39623,Delta
WH-informed,non-SGTF,4.03162,2.31653,Delta
WH-informed,non-SGTF,3.95821,2.20314,Delta
WH-informed,non-SGTF,4.02697,2.25079,Delta
WH-informed,non-SGTF,3.95589,2.1885,Delta
WH-informed,non-SGTF,3.98284,2.33073,Delta
WH-informed,non-SGTF,4.18117,2.35103,Delta
WH-informed,non-SGTF,4.16414,2.32608,Delta
WH-informed,non-SGTF,3.99763,2.24966,Delta
WH-informed,non-SGTF,3.9816,2.33302,Delta
WH-informed,non-SGTF,4.19487,2.38314,Delta
WH-informed,non-SGTF,3.94482,2.16424,Delta
WH-informed,non-SGTF,3.86773,2.09108,Delta
WH-informed,non-SGTF,4.06557,2.09473,Delta
WH-informed,non-SGTF,4.11238,2.22642,Delta
WH-informed,non-SGTF,3.79377,2.16825,Delta
WH-informed,non-SGTF,3.88201,2.12785,Delta
WH-informed,non-SGTF,4.05361,2.12972,Delta
WH-informed,non-SGTF,4.04163,2.25279,Delta
WH-informed,non-SGTF,3.90329,2.30986,Delta
WH-informed,non-SGTF,4.01058,2.11456,Delta
WH-informed,non-SGTF,4.02098,2.33199,Delta
WH-informed,non-SGTF,3.82508,2.23868,Delta
WH-informed,non-SGTF,3.96782,2.34307,Delta
WH-informed,non-SGTF,3.97549,2.29371,Delta
WH-informed,non-SGTF,4.01496,2.23033,Delta
WH-informed,non-SGTF,3.9595,2.33744,Delta
WH-informed,non-SGTF,3.95187,2.33158,Delta
WH-informed,non-SGTF,4.00539,2.30917,Delta
WH-informed,non-SGTF,4.04573,2.24916,Delta
WH-informed,non-SGTF,3.76133,2.01197,Delta
WH-informed,non-SGTF,3.97976,2.07767,Delta
WH-informed,non-SGTF,3.94378,2.17654,Delta
WH-informed,non-SGTF,3.92507,2.18858,Delta
WH-informed,non-SGTF,4.06425,2.29804,Delta
WH-informed,non-SGTF,3.9015,2.22061,Delta
WH-informed,non-SGTF,4.05703,2.30667,Delta
WH-informed,non-SGTF,3.90709,2.1878,Delta
WH-informed,non-SGTF,4.17661,2.29942,Delta
WH-informed,non-SGTF,4.00294,2.30708,Delta
WH-informed,non-SGTF,3.85477,2.23771,Delta
WH-informed,non-SGTF,4.13694,2.32018,Delta
WH-informed,non-SGTF,4.10322,2.16399,Delta
WH-informed,non-SGTF,3.97476,2.40945,Delta
WH-informed,non-SGTF,3.9144,2.24153,Delta
WH-informed,non-SGTF,3.96515,2.21999,Delta
WH-informed,non-SGTF,3.88297,2.17329,Delta
WH-informed,non-SGTF,3.96989,2.24777,Delta
WH-informed,non-SGTF,4.01219,2.26522,Delta
WH-informed,non-SGTF,4.00373,2.30981,Delta
WH-informed,non-SGTF,3.97529,2.27515,Delta
WH-informed,non-SGTF,3.88566,2.13647,Delta
WH-informed,non-SGTF,4.02013,2.26651,Delta
WH-informed,non-SGTF,4.03873,2.35257,Delta
WH-informed,non-SGTF,4.07338,2.23588,Delta
WH-informed,non-SGTF,4.06904,2.31329,Delta
WH-informed,non-SGTF,3.69139,2.13251,Delta
WH-informed,non-SGTF,4.15881,2.08514,Delta
WH-informed,non-SGTF,4.10797,2.36419,Delta
WH-informed,non-SGTF,3.88133,2.1762,Delta
WH-informed,non-SGTF,4.02249,2.24366,Delta
WH-informed,non-SGTF,4.0898,2.3236,Delta
WH-informed,non-SGTF,4.20498,2.54075,Delta
WH-informed,non-SGTF,4.21204,2.29258,Delta
WH-informed,non-SGTF,4.26049,2.39026,Delta
WH-informed,non-SGTF,4.06166,2.25731,Delta
WH-informed,non-SGTF,4.01197,2.26335,Delta
WH-informed,non-SGTF,4.02156,2.44589,Delta
WH-informed,non-SGTF,3.96747,2.32205,Delta
WH-informed,non-SGTF,3.9379,2.25168,Delta
WH-informed,non-SGTF,4.15488,2.36866,Delta
WH-informed,non-SGTF,4.0581,2.17807,Delta
WH-informed,non-SGTF,3.98094,2.19114,Delta
WH-informed,non-SGTF,4.00062,2.17398,Delta
WH-informed,non-SGTF,3.94881,2.34636,Delta
WH-informed,non-SGTF,3.95769,2.1342,Delta
WH-informed,non-SGTF,3.94059,2.39406,Delta
WH-informed,non-SGTF,3.90568,2.24537,Delta
WH-informed,non-SGTF,3.97983,2.16231,Delta
WH-informed,non-SGTF,3.90058,2.14278,Delta
WH-informed,non-SGTF,3.94766,2.09771,Delta
WH-informed,non-SGTF,3.93697,2.27819,Delta
WH-informed,non-SGTF,4.06598,2.28813,Delta
WH-informed,non-SGTF,3.92917,2.17267,Delta
WH-informed,non-SGTF,3.84609,2.14103,Delta
WH-informed,non-SGTF,4.01687,2.33362,Delta
WH-informed,non-SGTF,4.03695,2.19701,Delta
WH-informed,non-SGTF,3.93591,2.17527,Delta
WH-informed,non-SGTF,3.92802,2.18154,Delta
WH-informed,non-SGTF,4.10072,2.27402,Delta
WH-informed,non-SGTF,3.97016,2.1204,Delta
WH-informed,non-SGTF,3.98919,2.14434,Delta
WH-informed,non-SGTF,3.97804,2.15082,Delta
WH-informed,non-SGTF,4.02327,2.34023,Delta
WH-informed,non-SGTF,4.12092,2.23511,Delta
WH-informed,non-SGTF,3.88805,2.17162,Delta
WH-informed,non-SGTF,3.92369,2.1837,Delta
WH-informed,non-SGTF,3.82596,2.1896,Delta
WH-informed,non-SGTF,3.98343,2.20412,Delta
WH-informed,non-SGTF,3.95704,2.13464,Delta
WH-informed,non-SGTF,3.95373,2.25581,Delta
WH-informed,non-SGTF,4.0715,2.19486,Delta
WH-informed,non-SGTF,4.07015,2.5792,Delta
WH-informed,non-SGTF,3.88687,2.41326,Delta
WH-informed,non-SGTF,4.0165,2.47349,Delta
WH-informed,non-SGTF,4.05505,2.3453,Delta
WH-informed,non-SGTF,4.04145,2.26283,Delta
WH-informed,non-SGTF,4.01831,2.36651,Delta
WH-informed,non-SGTF,3.91788,2.11983,Delta
WH-informed,non-SGTF,3.91247,2.18767,Delta
WH-informed,non-SGTF,4.00504,2.18746,Delta
WH-informed,non-SGTF,4.10548,2.27021,Delta
WH-informed,non-SGTF,3.94259,2.31785,Delta
WH-informed,non-SGTF,4.07207,2.37648,Delta
WH-informed,non-SGTF,3.98959,2.31121,Delta
WH-informed,non-SGTF,4.05072,2.36172,Delta
WH-informed,non-SGTF,4.08618,2.32855,Delta
WH-informed,non-SGTF,3.87239,2.20345,Delta
WH-informed,non-SGTF,3.95999,2.24065,Delta
WH-informed,non-SGTF,3.89876,2.27631,Delta
WH-informed,non-SGTF,4.1288,2.36473,Delta
WH-informed,non-SGTF,4.00871,2.2947,Delta
WH-informed,non-SGTF,4.0628,2.17986,Delta
WH-informed,non-SGTF,4.00147,2.30428,Delta
WH-informed,non-SGTF,4.00566,2.08497,Delta
WH-informed,non-SGTF,3.9052,2.38529,Delta
WH-informed,non-SGTF,4.0959,2.23363,Delta
WH-informed,non-SGTF,4.02437,2.07407,Delta
WH-informed,non-SGTF,3.98726,2.3239899999999998,Delta
WH-informed,non-SGTF,4.01853,2.15126,Delta
WH-informed,non-SGTF,4.00454,2.29487,Delta
WH-informed,non-SGTF,4.03112,2.17888,Delta
WH-informed,non-SGTF,3.95689,2.19864,Delta
WH-informed,non-SGTF,3.82795,2.07201,Delta
WH-informed,non-SGTF,4.13298,2.26481,Delta
WH-informed,non-SGTF,3.96826,2.1524200000000002,Delta
WH-informed,non-SGTF,3.98501,2.20952,Delta
WH-informed,non-SGTF,3.82388,2.16458,Delta
WH-informed,non-SGTF,3.85131,2.16276,Delta
WH-informed,non-SGTF,3.87047,2.18733,Delta
WH-informed,non-SGTF,4.10339,2.26704,Delta
WH-informed,non-SGTF,3.87653,2.113,Delta
WH-informed,non-SGTF,3.97156,2.1598,Delta
WH-informed,non-SGTF,3.98921,2.19472,Delta
WH-informed,non-SGTF,3.93776,2.05186,Delta
WH-informed,non-SGTF,4.05258,2.15797,Delta
WH-informed,non-SGTF,4.10418,2.50215,Delta
WH-informed,non-SGTF,3.89796,1.97396,Delta
WH-informed,non-SGTF,3.94537,2.10952,Delta
WH-informed,non-SGTF,3.98816,2.21846,Delta
WH-informed,non-SGTF,3.92262,2.18693,Delta
WH-informed,non-SGTF,4.08309,2.34211,Delta
WH-informed,non-SGTF,3.934,2.11497,Delta
WH-informed,non-SGTF,3.78902,2.07933,Delta
WH-informed,non-SGTF,4.01754,2.33037,Delta
WH-informed,non-SGTF,3.99522,2.23187,Delta
WH-informed,non-SGTF,3.96984,2.18803,Delta
WH-informed,non-SGTF,3.93607,2.17566,Delta
WH-informed,non-SGTF,3.90913,2.20035,Delta
WH-informed,non-SGTF,3.83266,2.07694,Delta
WH-informed,non-SGTF,3.9649200000000002,2.18727,Delta
WH-informed,non-SGTF,4.01509,2.25562,Delta
WH-informed,non-SGTF,4.01303,2.34269,Delta
WH-informed,non-SGTF,3.99585,2.40102,Delta
WH-informed,non-SGTF,3.98244,2.19923,Delta
WH-informed,non-SGTF,4.00931,2.25725,Delta
WH-informed,non-SGTF,3.99496,2.18683,Delta
WH-informed,non-SGTF,3.93417,2.23417,Delta
WH-informed,non-SGTF,4.08381,2.19099,Delta
WH-informed,non-SGTF,4.02868,2.30041,Delta
WH-informed,non-SGTF,4.03544,2.33173,Delta
WH-informed,non-SGTF,3.9245,2.14769,Delta
WH-informed,non-SGTF,3.95142,2.18758,Delta
WH-informed,non-SGTF,4.08946,2.35826,Delta
WH-informed,non-SGTF,3.89148,2.24591,Delta
WH-informed,non-SGTF,3.96778,2.29482,Delta
WH-informed,non-SGTF,4.01578,2.26509,Delta
WH-informed,non-SGTF,3.92439,2.14781,Delta
WH-informed,non-SGTF,4.031,2.08208,Delta
WH-informed,non-SGTF,4.02711,2.27754,Delta
WH-informed,non-SGTF,3.90409,2.11788,Delta
WH-informed,non-SGTF,3.91545,2.13621,Delta
WH-informed,non-SGTF,3.8617,2.17764,Delta
WH-informed,non-SGTF,4.01993,2.14945,Delta
WH-informed,non-SGTF,4.00963,2.25097,Delta
WH-informed,non-SGTF,3.97128,2.1134,Delta
WH-informed,non-SGTF,4.06585,2.12679,Delta
WH-informed,non-SGTF,4.03004,2.20628,Delta
Censored WH-informed,SGTF,2.95628,1.7044,Omicron
Censored WH-informed,SGTF,3.05502,1.958,Omicron
Censored WH-informed,SGTF,2.90471,1.62784,Omicron
Censored WH-informed,SGTF,3.02382,1.56899,Omicron
Censored WH-informed,SGTF,2.98165,1.61435,Omicron
Censored WH-informed,SGTF,2.87386,1.58292,Omicron
Censored WH-informed,SGTF,2.96989,1.74951,Omicron
Censored WH-informed,SGTF,2.99235,1.87355,Omicron
Censored WH-informed,SGTF,3.12502,1.86362,Omicron
Censored WH-informed,SGTF,2.9519,1.78897,Omicron
Censored WH-informed,SGTF,2.99864,1.81613,Omicron
Censored WH-informed,SGTF,3.00246,1.73345,Omicron
Censored WH-informed,SGTF,2.97238,1.73521,Omicron
Censored WH-informed,SGTF,3.05014,1.95261,Omicron
Censored WH-informed,SGTF,2.86864,1.64863,Omicron
Censored WH-informed,SGTF,2.85415,1.66137,Omicron
Censored WH-informed,SGTF,2.9342800000000002,1.83146,Omicron
Censored WH-informed,SGTF,3.14026,2.02174,Omicron
Censored WH-informed,SGTF,3.00368,1.75929,Omicron
Censored WH-informed,SGTF,2.91268,1.79881,Omicron
Censored WH-informed,SGTF,3.13937,1.8724,Omicron
Censored WH-informed,SGTF,2.95751,1.70847,Omicron
Censored WH-informed,SGTF,2.91885,1.7077,Omicron
Censored WH-informed,SGTF,2.96649,1.69768,Omicron
Censored WH-informed,SGTF,3.07688,1.88498,Omicron
Censored WH-informed,SGTF,3.14904,1.9124,Omicron
Censored WH-informed,SGTF,3.08187,2.0388,Omicron
Censored WH-informed,SGTF,3.10299,2.1092,Omicron
Censored WH-informed,SGTF,2.897,1.46403,Omicron
Censored WH-informed,SGTF,2.74375,1.61181,Omicron
Censored WH-informed,SGTF,3.06936,1.84618,Omicron
Censored WH-informed,SGTF,2.89457,1.68944,Omicron
Censored WH-informed,SGTF,2.99659,1.8537,Omicron
Censored WH-informed,SGTF,3.07313,1.84887,Omicron
Censored WH-informed,SGTF,2.99083,1.70863,Omicron
Censored WH-informed,SGTF,2.98998,1.77267,Omicron
Censored WH-informed,SGTF,2.99206,1.78556,Omicron
Censored WH-informed,SGTF,2.86073,1.61516,Omicron
Censored WH-informed,SGTF,3.08844,1.74364,Omicron
Censored WH-informed,SGTF,2.95701,1.75664,Omicron
Censored WH-informed,SGTF,2.96631,1.85891,Omicron
Censored WH-informed,SGTF,3.12401,1.87348,Omicron
Censored WH-informed,SGTF,3.04576,1.91953,Omicron
Censored WH-informed,SGTF,2.98316,1.92989,Omicron
Censored WH-informed,SGTF,3.14739,1.83494,Omicron
Censored WH-informed,SGTF,3.16873,2.04325,Omicron
Censored WH-informed,SGTF,2.92164,1.81246,Omicron
Censored WH-informed,SGTF,3.07573,1.83826,Omicron
Censored WH-informed,SGTF,3.00716,1.81649,Omicron
Censored WH-informed,SGTF,3.00014,1.82291,Omicron
Censored WH-informed,SGTF,2.9966,1.84581,Omicron
Censored WH-informed,SGTF,3.15957,1.9387,Omicron
Censored WH-informed,SGTF,2.90056,1.76755,Omicron
Censored WH-informed,SGTF,3.1572,1.98667,Omicron
Censored WH-informed,SGTF,2.93097,1.61314,Omicron
Censored WH-informed,SGTF,2.93759,1.61396,Omicron
Censored WH-informed,SGTF,2.92672,1.60915,Omicron
Censored WH-informed,SGTF,3.00614,1.90268,Omicron
Censored WH-informed,SGTF,2.84139,1.63526,Omicron
Censored WH-informed,SGTF,3.00571,1.71804,Omicron
Censored WH-informed,SGTF,3.05332,1.85559,Omicron
Censored WH-informed,SGTF,2.92677,1.67114,Omicron
Censored WH-informed,SGTF,2.90015,1.77162,Omicron
Censored WH-informed,SGTF,3.0308,1.83209,Omicron
Censored WH-informed,SGTF,3.08182,1.8493,Omicron
Censored WH-informed,SGTF,2.99932,1.79683,Omicron
Censored WH-informed,SGTF,3.06298,1.90071,Omicron
Censored WH-informed,SGTF,2.91492,1.75735,Omicron
Censored WH-informed,SGTF,3.17305,1.88344,Omicron
Censored WH-informed,SGTF,2.82512,1.72194,Omicron
Censored WH-informed,SGTF,3.17665,1.8537,Omicron
Censored WH-informed,SGTF,3.11841,1.87524,Omicron
Censored WH-informed,SGTF,3.01896,1.70455,Omicron
Censored WH-informed,SGTF,2.87048,1.6653,Omicron
Censored WH-informed,SGTF,2.96921,1.94007,Omicron
Censored WH-informed,SGTF,2.90409,1.84109,Omicron
Censored WH-informed,SGTF,2.97951,1.90298,Omicron
Censored WH-informed,SGTF,3.03058,1.68017,Omicron
Censored WH-informed,SGTF,3.11981,2.01802,Omicron
Censored WH-informed,SGTF,3.02345,1.75367,Omicron
Censored WH-informed,SGTF,2.99454,1.93309,Omicron
Censored WH-informed,SGTF,2.93672,1.74399,Omicron
Censored WH-informed,SGTF,3.01921,1.87917,Omicron
Censored WH-informed,SGTF,2.99147,1.76117,Omicron
Censored WH-informed,SGTF,3.04634,1.76156,Omicron
Censored WH-informed,SGTF,3.05919,1.91591,Omicron
Censored WH-informed,SGTF,2.97329,1.75261,Omicron
Censored WH-informed,SGTF,3.04256,1.90636,Omicron
Censored WH-informed,SGTF,2.99856,1.85381,Omicron
Censored WH-informed,SGTF,3.10386,1.94424,Omicron
Censored WH-informed,SGTF,3.16859,2.03546,Omicron
Censored WH-informed,SGTF,2.95286,1.9326,Omicron
Censored WH-informed,SGTF,2.89992,1.78184,Omicron
Censored WH-informed,SGTF,2.98884,1.88813,Omicron
Censored WH-informed,SGTF,3.0554,1.82398,Omicron
Censored WH-informed,SGTF,3.0489,1.82664,Omicron
Censored WH-informed,SGTF,2.96882,1.73127,Omicron
Censored WH-informed,SGTF,2.79446,1.7286300000000001,Omicron
Censored WH-informed,SGTF,3.01092,1.66954,Omicron
Censored WH-informed,SGTF,2.87703,1.71917,Omicron
Censored WH-informed,SGTF,3.05269,1.83327,Omicron
Censored WH-informed,SGTF,3.12343,2.00764,Omicron
Censored WH-informed,SGTF,2.97503,1.66186,Omicron
Censored WH-informed,SGTF,2.94242,1.6816,Omicron
Censored WH-informed,SGTF,2.9741,1.71115,Omicron
Censored WH-informed,SGTF,3.07957,1.97629,Omicron
Censored WH-informed,SGTF,2.94831,1.89951,Omicron
Censored WH-informed,SGTF,3.1553,1.96823,Omicron
Censored WH-informed,SGTF,2.87816,1.82732,Omicron
Censored WH-informed,SGTF,3.05535,2.0545,Omicron
Censored WH-informed,SGTF,2.87408,1.72518,Omicron
Censored WH-informed,SGTF,3.08749,2.07157,Omicron
Censored WH-informed,SGTF,3.07001,1.85014,Omicron
Censored WH-informed,SGTF,3.01124,1.92429,Omicron
Censored WH-informed,SGTF,3.08482,1.97105,Omicron
Censored WH-informed,SGTF,3.0043,1.8077,Omicron
Censored WH-informed,SGTF,2.96043,1.80085,Omicron
Censored WH-informed,SGTF,2.93271,1.80647,Omicron
Censored WH-informed,SGTF,2.8619,1.66441,Omicron
Censored WH-informed,SGTF,3.12616,1.94743,Omicron
Censored WH-informed,SGTF,3.06421,1.88663,Omicron
Censored WH-informed,SGTF,3.14002,1.84819,Omicron
Censored WH-informed,SGTF,2.99492,1.80369,Omicron
Censored WH-informed,SGTF,2.93674,1.82924,Omicron
Censored WH-informed,SGTF,3.13508,1.85035,Omicron
Censored WH-informed,SGTF,3.0885,1.80845,Omicron
Censored WH-informed,SGTF,2.94217,1.67006,Omicron
Censored WH-informed,SGTF,3.0588,1.70901,Omicron
Censored WH-informed,SGTF,3.04701,1.88466,Omicron
Censored WH-informed,SGTF,2.90691,1.83236,Omicron
Censored WH-informed,SGTF,3.11551,1.94827,Omicron
Censored WH-informed,SGTF,2.78603,1.64114,Omicron
Censored WH-informed,SGTF,2.97453,1.9166,Omicron
Censored WH-informed,SGTF,2.94552,1.84855,Omicron
Censored WH-informed,SGTF,2.95483,1.81832,Omicron
Censored WH-informed,SGTF,3.01128,1.85514,Omicron
Censored WH-informed,SGTF,3.10045,1.96146,Omicron
Censored WH-informed,SGTF,3.15109,1.98711,Omicron
Censored WH-informed,SGTF,2.96125,1.87067,Omicron
Censored WH-informed,SGTF,2.93223,1.81311,Omicron
Censored WH-informed,SGTF,3.07549,1.93487,Omicron
Censored WH-informed,SGTF,3.15606,1.82782,Omicron
Censored WH-informed,SGTF,2.87764,1.8485,Omicron
Censored WH-informed,SGTF,3.30028,2.00467,Omicron
Censored WH-informed,SGTF,2.98054,1.59851,Omicron
Censored WH-informed,SGTF,3.0475,1.67553,Omicron
Censored WH-informed,SGTF,2.96121,1.77188,Omicron
Censored WH-informed,SGTF,3.12461,1.98242,Omicron
Censored WH-informed,SGTF,2.92962,1.69112,Omicron
Censored WH-informed,SGTF,2.9009,1.6658,Omicron
Censored WH-informed,SGTF,3.09628,2.00301,Omicron
Censored WH-informed,SGTF,2.71076,1.49561,Omicron
Censored WH-informed,SGTF,3.02218,1.99346,Omicron
Censored WH-informed,SGTF,2.83609,1.71561,Omicron
Censored WH-informed,SGTF,2.85902,1.80601,Omicron
Censored WH-informed,SGTF,3.14033,1.82604,Omicron
Censored WH-informed,SGTF,3.00961,1.81829,Omicron
Censored WH-informed,SGTF,3.03748,1.95215,Omicron
Censored WH-informed,SGTF,3.0981,1.93927,Omicron
Censored WH-informed,SGTF,3.04401,1.85346,Omicron
Censored WH-informed,SGTF,3.00932,1.90554,Omicron
Censored WH-informed,SGTF,2.965,1.87698,Omicron
Censored WH-informed,SGTF,2.91185,1.76551,Omicron
Censored WH-informed,SGTF,3.14844,2.00017,Omicron
Censored WH-informed,SGTF,3.02728,1.8688,Omicron
Censored WH-informed,SGTF,3.00282,1.67376,Omicron
Censored WH-informed,SGTF,3.01925,1.78656,Omicron
Censored WH-informed,SGTF,2.97621,1.78521,Omicron
Censored WH-informed,SGTF,3.16752,1.90928,Omicron
Censored WH-informed,SGTF,3.22235,1.91286,Omicron
Censored WH-informed,SGTF,3.07997,1.89437,Omicron
Censored WH-informed,SGTF,3.05051,1.80863,Omicron
Censored WH-informed,SGTF,3.06955,1.93404,Omicron
Censored WH-informed,SGTF,3.04291,1.72862,Omicron
Censored WH-informed,SGTF,2.94904,1.69193,Omicron
Censored WH-informed,SGTF,3.1185,1.87165,Omicron
Censored WH-informed,SGTF,2.99517,1.87412,Omicron
Censored WH-informed,SGTF,2.91029,1.63494,Omicron
Censored WH-informed,SGTF,2.96812,1.79018,Omicron
Censored WH-informed,SGTF,2.9747,1.84137,Omicron
Censored WH-informed,SGTF,2.80214,1.62561,Omicron
Censored WH-informed,SGTF,3.09244,1.63515,Omicron
Censored WH-informed,SGTF,2.91972,1.69805,Omicron
Censored WH-informed,SGTF,2.97877,1.68288,Omicron
Censored WH-informed,SGTF,2.94978,1.84902,Omicron
Censored WH-informed,SGTF,2.90444,1.62569,Omicron
Censored WH-informed,SGTF,3.00227,1.85258,Omicron
Censored WH-informed,SGTF,2.86733,1.66834,Omicron
Censored WH-informed,SGTF,3.13854,2.06684,Omicron
Censored WH-informed,SGTF,2.94385,1.85817,Omicron
Censored WH-informed,SGTF,3.01189,1.82358,Omicron
Censored WH-informed,SGTF,3.00632,1.68499,Omicron
Censored WH-informed,SGTF,3.21002,1.97425,Omicron
Censored WH-informed,SGTF,2.98777,1.86909,Omicron
Censored WH-informed,SGTF,2.99366,1.73366,Omicron
Censored WH-informed,SGTF,2.93629,1.73925,Omicron
Censored WH-informed,SGTF,3.01899,1.81333,Omicron
Censored WH-informed,SGTF,3.05572,1.78878,Omicron
Censored WH-informed,SGTF,3.02559,1.83533,Omicron
Censored WH-informed,SGTF,3.00566,1.70536,Omicron
Censored WH-informed,SGTF,2.95621,1.72838,Omicron
Censored WH-informed,SGTF,3.04293,1.75847,Omicron
Censored WH-informed,SGTF,2.96635,1.78973,Omicron
Censored WH-informed,SGTF,2.99737,1.9761,Omicron
Censored WH-informed,SGTF,2.9501,1.70661,Omicron
Censored WH-informed,SGTF,3.04269,2.03342,Omicron
Censored WH-informed,SGTF,3.17371,1.94287,Omicron
Censored WH-informed,SGTF,2.9962,1.82666,Omicron
Censored WH-informed,SGTF,3.14879,1.90055,Omicron
Censored WH-informed,SGTF,2.93602,1.66521,Omicron
