prior_scenario,accuracy,strength,job_id,rep_id,n_pairs,true_mean_gen,true_sd_gen,mean_gen_median,mean_gen_q05,mean_gen_q95,mean_gen_error,mean_gen_abs_error,mean_gen_ci_width,mean_gen_covered,sd_gen_median,sd_gen_q05,sd_gen_q95,sd_gen_error,sd_gen_abs_error,sd_gen_ci_width,sd_gen_covered,expected_train_lpd,expected_test_lpd,test_lpd_per_pair,kl_true_to_postmean,tv_true_to_postmean,rmse_p_si,waic,looic,max_pareto_k,max_rhat,min_ess_bulk,min_ess_tail,n_divergent,max_treedepth_hit
badly_wrong_moderate,badly_wrong,moderate,388,39,200,5.060354079778466,2.427456447399629,5.10269,4.7118375,5.486777,0.042335920221534096,0.042335920221534096,0.7749395000000003,TRUE,2.2565,1.9274605,2.709018,-0.17095644739962923,0.17095644739962923,0.7815574999999999,TRUE,-666.219385525,-17072.28113924212,-3.414456227848424,0.0037793065821467133,0.03125850029017984,0.001482504459300319,1342.9327861431946,1343.0468781247293,Inf,1.0110066907039972,565.2051486385043,514.3138505687807,0,0
badly_wrong_strong,badly_wrong,strong,389,39,200,5.060354079778466,2.427456447399629,5.18226,4.817732499999999,5.550560000000001,0.12190592022153446,0.12190592022153446,0.7328275000000017,TRUE,2.5393100000000004,2.2279255000000004,2.8766025,0.11185355260037122,0.11185355260037122,0.6486769999999997,TRUE,-666.6390885583334,-17079.324380988914,-3.415864876197783,0.004451489117897847,0.031198404262908794,0.001545271140790394,1343.063325924147,1343.2258008586075,Inf,1.00882005029047,574.8425239482438,517.2196084117828,0,0
manuscript_default,manuscript_default,default,390,39,200,5.060354079778466,2.427456447399629,5.025405,4.665145,5.418608,-0.03494907977846573,0.03494907977846573,0.753463,TRUE,2.192445,1.869732,2.676111,-0.23501144739962898,0.23501144739962898,0.8063790000000002,TRUE,-666.313485325,-17075.268578928662,-3.4150537157857324,0.003854759335467452,0.025648678374308814,0.0011350219270342596,1344.6159767658078,1344.6624929556838,Inf,1.0085822979893677,484.94680695506224,295.4095065017561,0,0
accurate_weak,accurate,weak,391,40,200,5.060354079778466,2.427456447399629,5.24376,4.855637499999999,5.704750499999999,0.18340592022153412,0.18340592022153412,0.849113,TRUE,2.57649,2.1750205,3.1186045,0.149033552600371,0.149033552600371,0.943584,TRUE,-683.0530809916667,-17110.96878495377,-3.422193756990754,0.0015437880134929111,0.016514908163170385,7.024016406479983e-4,1378.3439322593315,1378.354087621966,Inf,1.0184219814671043,490.42328748265146,428.5492414910236,0,0
accurate_moderate,accurate,moderate,392,40,200,5.060354079778466,2.427456447399629,5.235580000000001,4.820634,5.679105000000001,0.17522592022153471,0.17522592022153471,0.8584710000000007,TRUE,2.5414149999999998,2.192914,2.9846105,0.11395855260037058,0.11395855260037058,0.7916965,TRUE,-682.8470174916666,-17105.017049854796,-3.421003409970959,0.001291574883704501,0.016115247167886898,6.871573499715129e-4,1375.7572650799725,1375.6982448310807,Inf,1.0110615406838748,562.4509691518657,539.0736474049509,0,0
accurate_strong,accurate,strong,393,40,200,5.060354079778466,2.427456447399629,5.236800000000001,4.842716,5.6107645,0.1764459202215347,0.1764459202215347,0.7680484999999999,TRUE,2.473995,2.2274674999999995,2.773768,0.046538552600370764,0.046538552600370764,0.5463005000000005,TRUE,-682.7330975416667,-17099.81230529635,-3.41996246105927,0.0010633540588553102,0.017737816587773726,7.808246704667988e-4,1374.063166424264,1374.1049075820504,Inf,1.0053233343566867,783.5196293071357,714.0308328633996,0,0
mildly_wrong_weak,mildly_wrong,weak,394,40,200,5.060354079778466,2.427456447399629,5.25822,4.8556535,5.7062845,0.19786592022153382,0.19786592022153382,0.8506309999999999,TRUE,2.57552,2.1901905,3.131452,0.14806355260037085,0.14806355260037085,0.9412615,TRUE,-682.89056465,-17110.458387840314,-3.4220916775680625,0.0018964892364636736,0.015559430577541618,6.879836291338031e-4,1377.2121738010721,1377.2333169980018,Inf,1.0080290504129394,534.0503951195907,379.9015214684936,0,0
mildly_wrong_moderate,mildly_wrong,moderate,395,40,200,5.060354079778466,2.427456447399629,5.27331,4.8492014999999995,5.7016175,0.21295592022153453,0.21295592022153453,0.8524160000000007,TRUE,2.54958,2.168208,3.0454859999999995,0.122123552600371,0.122123552600371,0.8772779999999996,TRUE,-682.7627549666666,-17108.283313198746,-3.4216566626397493,0.0019112162014768169,0.017534503980994726,7.524032097620797e-4,1375.489339118821,1375.4631183915433,Inf,1.0099210796693072,552.136905481197,506.60248767302704,0,0
mildly_wrong_strong,mildly_wrong,strong,396,40,200,5.060354079778466,2.427456447399629,5.29068,4.871201,5.696999,0.2303259202215342,0.2303259202215342,0.8257979999999998,TRUE,2.518675,2.230357,2.8363995,0.09121855260037082,0.09121855260037082,0.6060425,TRUE,-682.7024452916667,-17106.627532311082,-3.4213255064622166,0.0020247123254400297,0.02139385840801051,9.095916714646845e-4,1374.7633948880198,1374.8101121065897,Inf,1.0065950721368653,458.2021497422033,274.7085102173036,0,0
badly_wrong_weak,badly_wrong,weak,397,40,200,5.060354079778466,2.427456447399629,5.283365,4.8587285,5.7225385,0.22301092022153401,0.22301092022153401,0.86381,TRUE,2.598705,2.163385,3.1511004999999996,0.17124855260037064,0.17124855260037064,0.9877154999999997,TRUE,-682.891600625,-17114.94229362723,-3.422988458725446,0.0024528566475966597,0.01679949820336873,7.579224981166146e-4,1377.94174852005,1378.0095578674293,Inf,1.0089132438905657,563.3588105960044,386.01197338851887,0,0
badly_wrong_moderate,badly_wrong,moderate,398,40,200,5.060354079778466,2.427456447399629,5.32515,4.93666,5.7520595,0.264795920221534,0.264795920221534,0.8153994999999998,TRUE,2.569035,2.189534,3.0757230000000004,0.14157855260037078,0.14157855260037078,0.8861890000000003,TRUE,-682.684509025,-17114.08947181891,-3.4228178943637815,0.003348071405462791,0.02305116850985822,9.825306373554034e-4,1375.0675538579655,1375.0809312752674,Inf,1.0086277679903568,623.3597681256911,569.7112933304721,0,0
badly_wrong_strong,badly_wrong,strong,399,40,200,5.060354079778466,2.427456447399629,5.38255,4.998981000000001,5.791473,0.3221959202215343,0.3221959202215343,0.7924919999999993,TRUE,2.68599,2.358986,3.039563,0.2585335526003707,0.2585335526003707,0.680577,TRUE,-682.6775159083334,-17118.916910389544,-3.4237833820779087,0.0047053145714436966,0.02570224705119572,0.0010827870320225343,1374.1355700797078,1374.1430070813942,Inf,1.0106636109264555,663.5070534998354,549.0397790317247,0,0
manuscript_default,manuscript_default,default,400,40,200,5.060354079778466,2.427456447399629,5.23605,4.826331,5.691758500000001,0.1756959202215338,0.1756959202215338,0.8654275000000009,TRUE,2.5812299999999997,2.1777054999999996,3.1520014999999995,0.1537735526003705,0.1537735526003705,0.9742959999999998,TRUE,-682.98812215,-17108.825974900858,-3.4217651949801713,0.0014585940076166182,0.015008827310927095,6.254446272430802e-4,1377.7270358268374,1377.8040739661749,Inf,1.0047646822519265,503.2958402795657,501.92520719167624,0,0
accurate_weak,accurate,weak,401,41,200,5.060354079778466,2.427456447399629,5.00162,4.629316500000001,5.359466,-0.0587340797784659,0.0587340797784659,0.7301494999999996,TRUE,2.1017200000000003,1.8096005,2.488689,-0.3257364473996289,0.3257364473996289,0.6790885,TRUE,-669.9096645333333,-17265.539105790922,-3.4531078211581843,0.00476960788242352,0.01788863982615417,8.583881245086337e-4,1350.1439378531297,1350.454825554694,Inf,1.0102052207346048,389.9667993921371,161.9747408143009,0,0
accurate_moderate,accurate,moderate,402,41,200,5.060354079778466,2.427456447399629,4.99139,4.6167835,5.352472000000001,-0.06896407977846586,0.06896407977846586,0.7356885000000002,TRUE,2.17572,1.929374,2.5547854999999995,-0.2517364473996291,0.2517364473996291,0.6254114999999996,TRUE,-670.1900292583333,-17232.82839511626,-3.446565679023252,0.0025634678556832892,0.016484773516255997,7.294924407964965e-4,1350.4206164104314,1350.541072499985,Inf,1.0082312846942767,548.4696036250322,471.9590330407912,0,0
accurate_strong,accurate,strong,403,41,200,5.060354079778466,2.427456447399629,5.02278,4.6491035,5.3849149999999995,-0.03757407977846583,0.03757407977846583,0.7358114999999996,TRUE,2.2955300000000003,2.072526,2.5518150000000004,-0.1319264473996289,0.1319264473996289,0.4792890000000005,TRUE,-670.49639155,-17208.476103577723,-3.4416952207155447,8.09720871030591e-4,0.011683075654420057,5.153546728634958e-4,1350.0046107737494,1349.9806383226905,Inf,1.0063070757590395,676.5132436587443,592.9407335208857,0,0
mildly_wrong_weak,mildly_wrong,weak,404,41,200,5.060354079778466,2.427456447399629,5.01285,4.6325615000000004,5.3981905,-0.0475040797784656,0.0475040797784656,0.7656289999999997,TRUE,2.083675,1.8087565,2.521587,-0.34378144739962924,0.34378144739962924,0.7128304999999997,TRUE,-670.0842277583333,-17264.270659985075,-3.452854131997015,0.004448429411445373,0.019282484782580468,8.97487830286121e-4,1352.0955640141228,1352.1501094757427,Inf,1.007062610252024,498.721608076943,318.58290209117166,0,0
mildly_wrong_moderate,mildly_wrong,moderate,405,41,200,5.060354079778466,2.427456447399629,5.026125,4.6623265,5.418417999999999,-0.034229079778465454,0.034229079778465454,0.7560914999999993,TRUE,2.1665,1.9071245,2.5211325,-0.2609564473996291,0.2609564473996291,0.6140080000000003,TRUE,-670.389335425,-17228.12377678254,-3.445624755356508,0.0021195702758451096,0.01833891174077242,8.154031117299295e-4,1350.8679377400438,1350.9911570922732,Inf,1.0054133454294083,723.7788589957355,605.5382493735035,0,0
mildly_wrong_strong,mildly_wrong,strong,406,41,200,5.060354079778466,2.427456447399629,5.06614,4.674772,5.471547,0.005785920221534013,0.005785920221534013,0.7967750000000002,TRUE,2.3084949999999997,2.086107,2.6282844999999995,-0.11896144739962944,0.11896144739962944,0.5421774999999993,TRUE,-670.8953365166667,-17203.930037031663,-3.4407860074063326,5.045457334518503e-4,0.01177142366847984,5.415782449621044e-4,1351.067540843629,1351.0737384871647,Inf,1.0065294916516565,720.4961243578014,518.6998612073065,0,0
badly_wrong_weak,badly_wrong,weak,407,41,200,5.060354079778466,2.427456447399629,5.0477,4.684225499999999,5.4397945000000005,-0.012654079778465999,0.012654079778465999,0.7555690000000013,TRUE,2.08433,1.7913459999999999,2.5249824999999997,-0.34312644739962916,0.34312644739962916,0.7336364999999998,TRUE,-670.1818541166666,-17258.348417907,-3.4516696835814,0.0038898189200277772,0.021093181731671636,9.503263730237535e-4,1351.9206643408352,1352.0475135560657,Inf,1.007947264525075,515.9890339827679,370.80617781505106,0,0
badly_wrong_moderate,badly_wrong,moderate,408,41,200,5.060354079778466,2.427456447399629,5.07522,4.7049195,5.451053999999999,0.01486592022153399,0.01486592022153399,0.7461344999999993,TRUE,2.2135350000000003,1.9070664999999998,2.612842,-0.21392144739962893,0.21392144739962893,0.7057755000000003,TRUE,-670.7878953583333,-17222.012390531923,-3.4444024781063844,0.0018011597780470709,0.02100388758639434,9.567316152411793e-4,1351.8957981006736,1351.977469027807,Inf,1.005418781821733,678.3245501219325,618.5965942764623,0,0
badly_wrong_strong,badly_wrong,strong,409,41,200,5.060354079778466,2.427456447399629,5.15468,4.830870000000001,5.5179735,0.09432592022153408,0.09432592022153408,0.6871034999999992,TRUE,2.4849550000000002,2.1964365,2.8121585000000002,0.05749855260037107,0.05749855260037107,0.6157220000000003,TRUE,-671.75372385,-17200.027578854457,-3.4400055157708915,0.0013624419681915168,0.01586197777423718,7.483957933542641e-4,1352.1622748181187,1352.2297140110359,Inf,1.0044303627427107,660.72392527678,388.37110869374914,0,0
manuscript_default,manuscript_default,default,410,41,200,5.060354079778466,2.427456447399629,5.013635000000001,4.62812,5.398515999999999,-0.04671907977846512,0.04671907977846512,0.770395999999999,TRUE,2.0966899999999997,1.8229485,2.4920039999999997,-0.33076644739962946,0.33076644739962946,0.6690554999999996,TRUE,-669.947852775,-17263.029604218562,-3.4526059208437125,0.0048229440538748785,0.019364223569311948,9.205249310594403e-4,1350.7205284541246,1350.897355311034,Inf,1.014255059197709,606.5529573895844,471.817250724117,0,0
accurate_weak,accurate,weak,411,42,200,5.060354079778466,2.427456447399629,5.243914999999999,4.8070725,5.6873260000000005,0.18356092022153359,0.18356092022153359,0.8802535000000002,TRUE,2.687995,2.2683425,3.2334535,0.26053855260037073,0.26053855260037073,0.9651109999999998,TRUE,-690.5430515833333,-17099.335497113145,-3.419867099422629,0.0034051666052664397,0.024371447803694806,0.0010489570247456447,1394.222842476634,1394.5437678368867,Inf,1.0108931373658947,510.5686125605185,416.7290552137121,0,0
accurate_moderate,accurate,moderate,412,42,200,5.060354079778466,2.427456447399629,5.231255,4.8215595,5.6417019999999996,0.17090092022153414,0.17090092022153414,0.8201424999999993,TRUE,2.611975,2.267496,3.0501314999999996,0.18451855260037098,0.18451855260037098,0.7826354999999996,TRUE,-690.253912325,-17087.47890464273,-3.4174957809285456,0.002384376800641227,0.021391022637896998,9.268050113370077e-4,1390.199817358711,1390.216260467723,Inf,1.0063898161539324,577.6392877029216,533.7836304620495,0,0
accurate_strong,accurate,strong,413,42,200,5.060354079778466,2.427456447399629,5.2334499999999995,4.8519405,5.6351255,0.17309592022153364,0.17309592022153364,0.7831849999999996,TRUE,2.51845,2.277942,2.8047275000000003,0.0909935526003709,0.0909935526003709,0.5267855000000004,TRUE,-690.2337528166667,-17081.101239036045,-3.416220247807209,0.0018983325782665696,0.02243905350957204,0.001027342411455391,1388.4514175111326,1388.5523269323487,Inf,1.008623454526778,752.4657896707511,638.6224262626755,0,0
mildly_wrong_weak,mildly_wrong,weak,414,42,200,5.060354079778466,2.427456447399629,5.236115,4.834071,5.7125565,0.175760920221534,0.175760920221534,0.8784855,TRUE,2.6847250000000003,2.2827185,3.2363095,0.25726855260037107,0.25726855260037107,0.9535909999999999,TRUE,-690.355779275,-17096.747337544813,-3.4193494675089626,0.0032539231310227405,0.022385679624094084,9.270414939965119e-4,1392.840020907056,1392.8934471723842,Inf,1.0052949557352273,593.4523845642952,545.3142174579334,0,0
mildly_wrong_moderate,mildly_wrong,moderate,415,42,200,5.060354079778466,2.427456447399629,5.258330000000001,4.8365225,5.710426999999999,0.19797592022153498,0.19797592022153498,0.8739044999999992,TRUE,2.6171499999999996,2.2279174999999998,3.0852795,0.18969355260037046,0.18969355260037046,0.8573620000000002,TRUE,-690.17976655,-17091.64857854367,-3.418329715708734,0.002808787967133194,0.021486609750333743,8.74270202112089e-4,1390.7028476264602,1390.9844100114253,Inf,1.0050423290895936,595.9580646189415,412.0460562130235,0,0
mildly_wrong_strong,mildly_wrong,strong,416,42,200,5.060354079778466,2.427456447399629,5.256975,4.857975499999999,5.6747045,0.19662092022153388,0.19662092022153388,0.8167290000000005,TRUE,2.553395,2.2964124999999997,2.885138,0.1259385526003709,0.1259385526003709,0.5887255000000002,TRUE,-690.0457587666666,-17086.00605986164,-3.417201211972328,0.0024578612308237494,0.022220833503623923,9.466106117226285e-4,1388.8298947770836,1388.9821342594003,Inf,1.0157731826475582,655.7503333193407,610.0562857108156,0,0
badly_wrong_weak,badly_wrong,weak,417,42,200,5.060354079778466,2.427456447399629,5.267250000000001,4.842854,5.73363,0.2068959202215348,0.2068959202215348,0.8907759999999998,TRUE,2.68276,2.2618635,3.2429604999999997,0.25530355260037085,0.25530355260037085,0.9810969999999997,TRUE,-690.3002042833333,-17099.364246684774,-3.419872849336955,0.0037397956891795816,0.022897905051757796,9.145171127957715e-4,1392.643591186036,1392.7075177655443,Inf,1.0153660525643906,577.8963667122188,543.0022421194845,0,0
badly_wrong_moderate,badly_wrong,moderate,418,42,200,5.060354079778466,2.427456447399629,5.33315,4.9054605,5.745655999999999,0.272795920221534,0.272795920221534,0.8401954999999992,TRUE,2.64989,2.2557395,3.160104,0.2224335526003709,0.2224335526003709,0.9043645000000002,TRUE,-690.0417599583334,-17097.14938891715,-3.41942987778343,0.0039347738724485656,0.022753053233069028,9.103416976929148e-4,1390.1859740774833,1390.3777002044121,Inf,1.0079800871706641,671.958528700019,554.1323384051011,0,0
badly_wrong_strong,badly_wrong,strong,419,42,200,5.060354079778466,2.427456447399629,5.3616150000000005,4.9435525,5.7825195,0.3012609202215346,0.3012609202215346,0.8389670000000002,TRUE,2.7168200000000002,2.4124035,3.0803900000000004,0.28936355260037105,0.28936355260037105,0.6679865000000005,TRUE,-689.9645523333334,-17101.48118310557,-3.4202962366211143,0.004983883197561393,0.02610839644519403,0.0010460952556426062,1389.2468314986427,1389.308393359242,Inf,1.0087532138796063,637.0695320080057,718.4762517077875,0,0
manuscript_default,manuscript_default,default,420,42,200,5.060354079778466,2.427456447399629,5.211600000000001,4.791050500000001,5.689820999999999,0.15124592022153482,0.15124592022153482,0.8987704999999986,TRUE,2.6712350000000002,2.2582959999999996,3.2079459999999997,0.24377855260037107,0.24377855260037107,0.9496500000000001,TRUE,-690.5313944,-17096.066746988978,-3.4192133493977956,0.003050943470172294,0.02293686857471943,0.0010173182881605255,1393.292890012718,1393.4058319003268,Inf,1.0092835086348868,406.91947158648844,366.13254003818724,0,0
accurate_weak,accurate,weak,421,43,200,5.060354079778466,2.427456447399629,5.03064,4.6852995,5.386470000000001,-0.02971407977846585,0.02971407977846585,0.7011705000000008,TRUE,2.0667999999999997,1.7020925,2.5019005,-0.36065644739962943,0.36065644739962943,0.7998080000000001,TRUE,-646.4241432416667,-17301.627898762294,-3.4603255797524586,0.02525131430129247,0.07256173187839152,0.0033976886895046377,1306.0710664746455,1306.094373425191,Inf,1.010185409928135,464.5824196482912,359.29430680567896,0,0
accurate_moderate,accurate,moderate,422,43,200,5.060354079778466,2.427456447399629,5.022905,4.6819735,5.357291999999999,-0.03744907977846612,0.03744907977846612,0.6753184999999995,TRUE,2.14954,1.832871,2.4939899999999997,-0.2779164473996292,0.2779164473996292,0.6611189999999998,TRUE,-646.4380986166667,-17263.371830757806,-3.452674366151561,0.020505597620521003,0.06872794443492161,0.0032358457186349074,1303.6962597977945,1303.7182179045908,Inf,1.0115194933941596,719.8306037668946,493.7039619110711,0,0
accurate_strong,accurate,strong,423,43,200,5.060354079778466,2.427456447399629,5.073705,4.727806,5.407535,0.013350920221534501,0.013350920221534501,0.679729,TRUE,2.2929250000000003,2.069503,2.5674619999999995,-0.13453144739962886,0.13453144739962886,0.4979589999999994,TRUE,-646.629005925,-17252.211556918268,-3.4504423113836538,0.01915622351988379,0.06985432646502952,0.003382779781937711,1303.8402943097515,1304.0640462830215,Inf,1.006321020767968,689.3592383378259,513.5189877199882,0,0
mildly_wrong_weak,mildly_wrong,weak,424,43,200,5.060354079778466,2.427456447399629,5.04636,4.7050825000000005,5.4080010000000005,-0.013994079778465895,0.013994079778465895,0.7029185,TRUE,2.0330399999999997,1.6913305,2.4839110000000004,-0.39441644739962944,0.39441644739962944,0.7925805000000004,TRUE,-646.50186465,-17301.556223400297,-3.4603112446800597,0.02480251870835473,0.07271864306252138,0.0034175785315170614,1306.5923645122639,1306.592026442201,Inf,1.013135045096351,507.211396412508,304.88547612454573,0,0
mildly_wrong_moderate,mildly_wrong,moderate,425,43,200,5.060354079778466,2.427456447399629,5.04435,4.7098225,5.386660999999999,-0.016004079778466185,0.016004079778466185,0.6768384999999997,TRUE,2.10604,1.7730309999999998,2.5034304999999994,-0.32141644739962905,0.32141644739962905,0.7303994999999996,TRUE,-646.4315932416666,-17276.71349468397,-3.4553426989367937,0.022212650143899382,0.07228488772908995,0.0034159177625566954,1304.1766757339385,1304.2574857643492,Inf,1.0075462346537778,560.4203034297219,389.5820266757539,0,0
mildly_wrong_strong,mildly_wrong,strong,426,43,200,5.060354079778466,2.427456447399629,5.116115000000001,4.748894,5.495369999999999,0.05576092022153478,0.05576092022153478,0.7464759999999995,TRUE,2.330845,2.0854215000000003,2.621971,-0.09661144739962912,0.09661144739962912,0.5365494999999996,TRUE,-646.9615294083334,-17250.045632211215,-3.450009126442243,0.018177682480276687,0.06786764707570453,0.0033281337681951065,1305.2825310790038,1305.4800075770063,Inf,1.0039023074901712,805.1167141480296,564.1365083690424,0,0
badly_wrong_weak,badly_wrong,weak,427,43,200,5.060354079778466,2.427456447399629,5.067365000000001,4.708452,5.4557755,0.007010920221534711,0.007010920221534711,0.7473234999999994,TRUE,2.0252600000000003,1.6848245,2.4911204999999996,-0.4021964473996289,0.4021964473996289,0.8062959999999997,TRUE,-646.5148352166667,-17300.764583857643,-3.4601529167715284,0.024358443105689555,0.07370974194812407,0.003490876550591052,1307.28182920867,1307.934808063192,Inf,1.0104876108607,485.90018130063163,364.2763102213364,0,0
badly_wrong_moderate,badly_wrong,moderate,428,43,200,5.060354079778466,2.427456447399629,5.088045,4.729824,5.4650015,0.0276909202215343,0.0276909202215343,0.7351774999999998,TRUE,2.099055,1.7635195000000001,2.531091,-0.3284014473996293,0.3284014473996293,0.7675714999999999,TRUE,-646.506748725,-17278.201719224235,-3.455640343844847,0.02215775932436089,0.07328124930933953,0.0035050234682237383,1305.0428892493255,1305.0798092192258,Inf,1.0162240894159027,564.1475657540614,498.2331140292145,0,0
badly_wrong_strong,badly_wrong,strong,429,43,200,5.060354079778466,2.427456447399629,5.196725,4.8621935,5.558851,0.13637092022153396,0.13637092022153396,0.6966574999999997,TRUE,2.447855,2.164168,2.7696054999999995,0.020398552600370934,0.020398552600370934,0.6054374999999994,TRUE,-647.5067963916666,-17253.810100561957,-3.4507620201123914,0.018705405990534968,0.06512243588063034,0.003277540585307581,1304.8233781403205,1304.8875473624878,Inf,1.005905292174451,621.6285157885268,555.7685199407542,0,0
manuscript_default,manuscript_default,default,430,43,200,5.060354079778466,2.427456447399629,5.024915,4.662412499999999,5.4050720000000005,-0.03543907977846583,0.03543907977846583,0.7426595000000011,TRUE,2.05312,1.7141205,2.527752,-0.37433644739962935,0.37433644739962935,0.8136315000000001,TRUE,-646.5386815083333,-17295.666379540595,-3.459133275908119,0.023629195790985928,0.07063194365666609,0.0033113005723890013,1307.1402687424193,1307.4518710138243,Inf,1.0105898199280394,396.5217945217948,408.1542281893756,0,0
accurate_weak,accurate,weak,431,44,200,5.060354079778466,2.427456447399629,5.289795,4.8786705,5.7211745,0.22944092022153395,0.22944092022153395,0.8425039999999999,TRUE,2.2494949999999996,1.9603415000000002,2.644968,-0.1779614473996296,0.1779614473996296,0.6846264999999998,TRUE,-681.9254628416667,-17161.52445271206,-3.432304890542412,0.0039578819607620375,0.0375621430477126,0.0019270742879809186,1373.7753425650585,1373.8736280477106,Inf,1.0092554612176108,433.52320994167,293.3722249541132,0,0
accurate_moderate,accurate,moderate,432,44,200,5.060354079778466,2.427456447399629,5.25581,4.870917,5.6597015,0.19545592022153446,0.19545592022153446,0.7887844999999993,TRUE,2.3361799999999997,2.067542,2.6881984999999995,-0.09127644739962948,0.09127644739962948,0.6206564999999995,TRUE,-681.97714735,-17135.410579008505,-3.427082115801701,0.002010429442900268,0.02766650640422786,0.0013855030792250752,1371.9764940794557,1372.056567431747,Inf,1.007562020286762,781.232898672716,644.1641069061814,0,0
accurate_strong,accurate,strong,433,44,200,5.060354079778466,2.427456447399629,5.2626550000000005,4.886417,5.629543,0.20230092022153467,0.20230092022153467,0.7431260000000002,TRUE,2.405775,2.1827585,2.6955915,-0.02168144739962896,0.02168144739962896,0.5128330000000001,TRUE,-682.0708584583333,-17126.002656949975,-3.425200531389995,0.001797803588417788,0.02554517251169576,0.0012374408955900455,1370.9662839428133,1371.087902860244,Inf,1.006602474283444,877.9220111109943,702.16797567413,0,0
mildly_wrong_weak,mildly_wrong,weak,434,44,200,5.060354079778466,2.427456447399629,5.3150949999999995,4.922824,5.713072,0.2547409202215336,0.2547409202215336,0.7902480000000001,TRUE,2.252915,1.9472675,2.7254419999999997,-0.1745414473996294,0.1745414473996294,0.7781744999999998,TRUE,-681.9650967833334,-17159.108995071943,-3.4318217990143887,0.003938260019690345,0.0384779429109447,0.0019257422991188098,1373.5607250592593,1373.659802575555,Inf,1.0104881995267274,479.0257474949339,309.4945166390989,0,0
mildly_wrong_moderate,mildly_wrong,moderate,435,44,200,5.060354079778466,2.427456447399629,5.29356,4.894535,5.710508999999999,0.2332059202215344,0.2332059202215344,0.8159739999999989,TRUE,2.3183499999999997,2.0367979999999997,2.7432684999999997,-0.10910644739962949,0.10910644739962949,0.7064705,TRUE,-682.2472840666667,-17139.720922989338,-3.4279441845978678,0.002366854858874252,0.030322582234491594,0.0014527350672147573,1373.7734275652576,1373.7392743848359,Inf,1.0041816611712546,826.4947699640279,647.6756194726732,0,0
mildly_wrong_strong,mildly_wrong,strong,436,44,200,5.060354079778466,2.427456447399629,5.314579999999999,4.908297,5.730642499999999,0.25422592022153356,0.25422592022153356,0.8223454999999991,TRUE,2.4294450000000003,2.1786149999999997,2.7172940000000003,0.0019885526003711185,0.0019885526003711185,0.5386790000000006,TRUE,-682.3993454916666,-17128.91396450272,-3.425782792900544,0.0025206978667715874,0.02890071911929837,0.0013022678577963047,1372.3899846255506,1372.4512702388345,Inf,1.0086399314762609,717.3959280169005,587.926604664219,0,0
badly_wrong_weak,badly_wrong,weak,437,44,200,5.060354079778466,2.427456447399629,5.33202,4.933449,5.7306385,0.27166592022153413,0.27166592022153413,0.7971895,TRUE,2.27345,1.950817,2.7121739999999996,-0.1540064473996292,0.1540064473996292,0.7613569999999996,TRUE,-682.0612825916667,-17155.80521428436,-3.4311610428568717,0.0037464289209671793,0.03801167842312071,0.0018750786817162037,1373.8561721520414,1373.9364194667291,Inf,1.0096969202089676,588.4060154197794,409.22794500602976,0,0
badly_wrong_moderate,badly_wrong,moderate,438,44,200,5.060354079778466,2.427456447399629,5.335275,4.955223999999999,5.747838999999999,0.27492092022153436,0.27492092022153436,0.7926149999999996,TRUE,2.35163,2.0505714999999998,2.7835704999999997,-0.07582644739962907,0.07582644739962907,0.732999,TRUE,-682.4506773333334,-17136.814173660106,-3.4273628347320213,0.0028790687381592866,0.03219105951654725,0.0014623875892271993,1373.6090367626548,1373.676767334526,Inf,1.0076319524203123,659.7471580673125,421.8832060119702,0,0
badly_wrong_strong,badly_wrong,strong,439,44,200,5.060354079778466,2.427456447399629,5.39093,4.9884105,5.814474,0.33057592022153415,0.33057592022153415,0.8260635000000001,TRUE,2.577315,2.2814425,2.9207535,0.14985855260037084,0.14985855260037084,0.6393110000000002,TRUE,-683.1865701583333,-17133.63299992701,-3.4267265999854017,0.004539544584227599,0.031156050672083848,0.001291307832106851,1373.973202031395,1373.9847525063103,Inf,1.0089532878652332,727.1225771815144,524.9886180996623,0,0
manuscript_default,manuscript_default,default,440,44,200,5.060354079778466,2.427456447399629,5.287045,4.901758999999999,5.7085455000000005,0.22669092022153414,0.22669092022153414,0.8067865000000012,TRUE,2.252915,1.958258,2.6778665000000004,-0.1745414473996294,0.1745414473996294,0.7196085000000003,TRUE,-681.8750298833334,-17164.456324849914,-3.432891264969983,0.004384030589198375,0.03924015727429126,0.0020191354296763596,1373.4384025243521,1373.5432400774155,Inf,1.0091059512424412,389.2857315741889,438.0210216329885,0,0
accurate_weak,accurate,weak,441,45,200,5.060354079778466,2.427456447399629,4.9616050000000005,4.5658105,5.364691,-0.09874907977846537,0.09874907977846537,0.7988804999999992,TRUE,2.482495,2.097429,3.081937,0.05503855260037094,0.05503855260037094,0.9845079999999999,TRUE,-682.0505447416666,-17022.70945904187,-3.4045418918083743,6.782343325407832e-4,0.01608713990611427,8.317598422173167e-4,1377.217206982387,1377.417182186227,Inf,1.0089341986908045,509.63037884342185,540.5051319655491,0,0
